"0x00000AF0","0x00000AF0","Inview Technology Ltd","Inview Technology Ltd","2015-07-15"
"0x00000B00","0x00000B00","Slovak Telecom, a.s","Slovak Telecom, a.s","2015-11-20"
"0x00000B10","0x00000B10","Technicolor","Technicolor","2019-05-27"
"0x00001000","0x00001000","La Télévision Par Satellite (TPS )","La Télévision Par Satellite (TPS )","1970-01-01"
"0x000010F0","0x000010F0","TP S.A.","TP S.A.","2011-06-30"
"0x00002000","0x00002000","UC-Connect","UC-Connect","2009-04-27"
"0x00002004","0x00002004","DTT Afghanistan","ARX Communications LLC","2014-05-20"
"0x00002046","0x00002046","DTT Bosnia and Herzegovina","Communications Regulatory Agency","2014-08-11"
"0x00002060","0x00002060","DTT Brunei","Radio Televisyen Brunei","2014-05-25"
"0x00002068","0x00002068","DTT Myanmar","Myanma Radio and Television","2013-08-05"
"0x00002084","0x00002084","DTT Cape Verde","ANAC - National Communications Authority","2016-06-20"
"0x000020AA","0x000020AA","Comision Nacional de Television de Colombia","Comision Nacional de Television de Colombia","2010-11-10"
"0x000020C4","0x000020C4","DTT Cyprus","Office Of the Commissioner of Electronic Communications and Postal Regulation","2023-04-06"
"0x0000210C","0x0000210C","Georgian DTT","Georgian National Communications Commission (GNCC)","2014-12-26"
"0x0000212C","0x0000212C","DTT Greece","EETT","2014-05-25"
"0x00002160","0x00002160","Vodafone Iceland","Vodafone Iceland","2013-06-26"
"0x00002168","0x00002168","Digital Terrestrial Network of Indonesia","Ministry of Communication and Information Technology of the Republic of Indonesia","2010-01-14"
"0x00002180","0x00002180","DTT Cote D\'Ivoire","HACA","2014-01-21"
"0x000021CA","0x000021CA","MYTV","MYTV","2012-10-30"
"0x000021EC","0x000021EC","DTT Monaco","Communications électroniques","2016-07-22"
"0x00002213","0x00002213","DTT for Country of Curacao","Bureau Telecommunicatie en Post","2011-09-06"
"0x0000224F","0x0000224F","Autorida Nacional de los Servicios Publicos","Autorida Nacional de los Servicios Publicos","2011-08-05"
"0x00002256","0x00002256","DTT Papua New Guinea","NICTA","2014-08-06"
"0x00002268","0x00002268","Office of Electronic Communications","Office of Electronic Communications","2009-06-03"
"0x00002283","0x00002283","DTT - Russian Federation","RTRN","2011-10-28"
"0x0000228E","0x0000228E","DTT Saitn Helena","SURE SA Ltd","2017-09-21"
"0x000022AE","0x000022AE","DTT Senegal","EXCAF TELECOM","2015-12-16"
"0x000022B0","0x000022B0","DTT Serbia - JP Emisiona Tehnika i Veze","JP Emisiona Tehnika i Veze","2012-02-22"
"0x000022B2","0x000022B2","DTT Seychelles","Seychelles Broadcasting Corporation","2016-07-27"
"0x000022BF","0x000022BF","DTT Slovak Digital Terrestrial Television","Telecommunications office of the Slovak republic","2009-12-10"
"0x000022C1","0x000022C1","DTT - Slovenia Digital Terrestrial Television","DTT - Slovenia Digital Terrestrial Television","2007-05-22"
"0x000022C6","0x000022C6","DTT - South African Digital Terrestrial Television","DTT - South African Digital Terrestrial Television","2008-09-02"
"0x000022C7","0x000022C7","DTT- Hungarian Digital Terrestrial Television","DTT- Hungarian Digital Terrestrial Television","2008-11-25"
"0x000022C8","0x000022C8","SIA Lattelecom","SIA Lattelecom","2009-03-19"
"0x000022CE","0x000022CE","DTT - Irish Digital Terrestrial Television","DTT - Irish Digital Terrestrial Television","2008-01-31"
"0x000022CF","0x000022CF","DTT- Portugal Digital Terrestrial Television","DTT- Portugal Digital Terrestrial Television","2009-01-23"
"0x000022D4","0x000022D4","Spanish Broadcasting Regulator ","Spanish Broadcasting Regulator ","1970-01-01"
"0x000022EC","0x000022EC","DTT Swaziland","Ministry of ICT","2015-04-20"
"0x000022F1","0x000022F1","Swedish Broadcasting Regulator","Swedish Broadcasting Regulator","1970-01-01"
"0x000022FC","0x000022FC","Office of National Broadcasting and Telecommunications Commission","Office of National Broadcasting and Telecommunications Commission","2013-04-29"
"0x00002310","0x00002310","Emirates Digital Terrestrial Television","Telecommunications Regulatory Authority (TRA) UAE","2014-06-30"
"0x00002320","0x00002320","DTT Uganda","Uganda Commuications Commission","2015-06-24"
"0x0000233A","0x0000233A","Independent Television Commission ","Independent Television Commission ","1970-01-01"
"0x00002372","0x00002372","DTT Samoa","Office of the Regulator","2016-12-22"
"0x00002B00","0x00002B00","DTT Sky New Zealand","Sky Network Television Limited","2011-08-03"
"0x00003200","0x0000320F","Australian Terrestrial Television Networks","Australian Terrestrial Television Networks","1998-01-01"
"0x0000333A","0x0000333A","Digital TV Group","Digital TV Group","2010-12-08"
"0x00006000","0x00006000","News Datacom","News Datacom","1970-01-01"
"0x00006001","0x00006006","NDC 1 - 6","NDC 1 - 6","1970-01-01"
"0x00362275","0x00362275","Irdeto","Irdeto","1970-01-01"
"0x0046","0x0046","Canal+ Luxembourg S.ar.l","Canal+ Luxembourg S.ar.l","2022-06-29"
"0x004E544C","0x004E544C","NTL","NTL","1970-01-01"
"0x00532D41","0x00532D41","Scientific Atlanta","Scientific Atlanta","1970-01-01"
"0x00564F4F","0x00564F4F","VOO (Tecteo)","VOO (Tecteo)","2008-08-04"
"0x00600000","0x00600000","Rhône Vision Cable","Rhône Vision Cable","1970-01-01"
"0x414F4D53","0x414F4D53","Alliance for Open Media","Alliance for Open Media","2022-11-04"
"0x41555300","0x41555300","Foxtel Management","Foxtel Management","2009-07-21"
"0x41565341","0x41565341","Audio Video Coding Standard Workgroup of China","Audio Video Coding Standard Workgroup of China","2024-09-12"
"0x41565356","0x41565356","Audio Video Coding Standard Workgroup of China","Audio Video Coding Standard Workgroup of China","2022-10-18"
"0x44414E59","0x44414E59","News Datacom (IL) 1","News Datacom (IL) 1","1970-01-01"
"0x46524549","0x46524549","News Datacom (IL) 1","News Datacom (IL) 1","1970-01-01"
"0x46534154","0x46534154","BBC","BBC","2006-10-31"
"0x46536174","0x46536174","BBC","BBC","2006-10-31"
"0x46545600","0x46545620","FreeTV 1 - 33","FreeTV 1 - 33","1998-10-02"
"0x46585431","0x46585433","FOXTEL Management Pty Ltd","FOXTEL Management Pty Ltd","2013-06-24"
"0x4658544C","0x4658544C","FOXTEL Management Pty Ltd","FOXTEL Management Pty Ltd","2013-06-24"
"0x4A4F4A4F","0x4A4F4A4F","Kabel Deutschland","Kabel Deutschland","1970-01-01"
"0x4F545600","0x4F5456FF","OpenTV 1 - 256","OpenTV 1 - 256","1970-01-01"
"0x50484900","0x504849FF","Philips DVS 1 - 256","Philips DVS 1 - 256","1970-01-01"
"0x53415053","0x53415053","Scientific Atlanta","Scientific Atlanta","1970-01-01"
"0x5347444E","0x5347444E","StarGuide Digital Networks ","StarGuide Digital Networks ","1970-01-01"
"0x53475255","0x53475255","GkWare e.K.","GkWare e.K.","2006-06-13"
"0x56444700","0x56444700","Vía Digital","Vía Digital","1970-01-01"
"0x564C414e","0x564C414e","VideoLAN","VideoLAN","2019-02-05"
"0x564F564F","0x564F564F","TechnoTrend AG","TechnoTrend AG","2006-07-03"
"0xBBBBBBBB","0xBBBBBBBB","Bertelsmann Broadband Group  ","Bertelsmann Broadband Group  ","1970-01-01"
"0xE0E0E0E0","0xE0E0E0E0","eventIS","eventIS","2008-06-11"
"0xECCA0001","0xECCA0001","ECCA (European Cable Communications Association )","ECCA (European Cable Communications Association )","1970-01-01"
"0xFCFCFCFC","0xFCFCFCFC","France Telecom","France Telecom","1970-01-01"
